pc vector number	1	2	3	4	5	6	7	8	9
PC.636	-0.244512650559	-0.120648287837	-0.118502866753	0.318093046558	-0.102250523485	-0.0575043667349	0.153762970362	0.0422918056337	4.86383798501e-09
PC.635	-0.320610405753	0.0282191305351	0.120592754092	0.0184058728736	0.113616116322	0.135438273361	-0.0337916073354	-0.222632466403	4.86383798501e-09
PC.356	0.236330112398	-0.250600061747	0.220301981594	-0.0117907093866	0.172202371874	-0.203465144003	0.045479806056	-0.0183121900916	4.86383798501e-09
PC.481	0.0295510769213	0.0213380494397	-0.14291664416	-0.308691586519	-0.143514684584	-0.0370497838658	0.189454017876	-0.0742038027611	4.86383798501e-09
PC.354	0.311066636713	0.123062801066	0.0521065709862	0.0590879420189	0.0991557312125	0.258060339277	0.122019925574	0.0945871120896	4.86383798501e-09
PC.593	0.176233301754	0.26177024303	-0.28938416338	0.0818255883125	0.119388822846	-0.131409927604	-0.117150747838	-0.0509346894071	4.86383798501e-09
PC.355	0.208349515089	-0.277675113314	-0.0636605481604	0.0118457412861	-0.197346525968	0.109162979663	-0.200175330935	-0.0255704759357	4.86383798501e-09
PC.607	-0.052410654142	0.292812057472	0.295226201202	0.0077521863352	-0.195030320089	-0.0909121823981	-0.0688968534889	0.0617516296605	4.86383798501e-09
PC.634	-0.343996932421	-0.0782788186449	-0.0737632854213	-0.176528081479	0.133779011872	0.0176798123039	-0.0907021802707	0.193023077215	4.86383798501e-09


eigvals	0.511613572477	0.331246088133	0.28065415834	0.238500872165	0.192578764147	0.168778893974	0.144403146426	0.110461438272	-2.129122795e-16
% variation explained	25.8620978964	16.7445103491	14.1870851527	12.0562339159	9.73486850053	8.5317835836	7.29958802958	5.58383257217	1.07627289657e-14
